# @name org.openrewrite.table.LanguageCompositionPerFolder
# @instanceName Per-folder language composition report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,folderPath,language,fileCount,lineCount,org1,org2
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_two_SADM_sections,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_two_SADM_sections,Xml,4,340,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st0377,Java,8,1451,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro/pixelDecoder,Java,3,25,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_3_2016,Xml,1,222,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/PHDR,Other/unknown/unparseable,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/PHDR,Xml,3,418,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/IAB/CompleteIMP,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/IAB/CompleteIMP,Xml,4,372,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/MultiAppIMP,Xml,6,1053,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/PhotonApp5TestDiscontinuityAndVideoLineMapError,Other/unknown/unparseable,3,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application5/PhotonApp5TestDiscontinuityAndVideoLineMapError,Xml,4,451,Default,ALL
github.com,Netflix/photon,master,src/test/resources,Other/unknown/unparseable,5,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources,Xml,7,371,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st2067_100,Java,1,49,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_21_2016,Xml,1,9,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/OPL,Xml,3,499,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/IAB/MXF,Other/unknown/unparseable,14,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_CPL__non_compliant_no_virtual_track_parameterset,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_CPL__non_compliant_no_virtual_track_parameterset,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/handle,Java,6,78,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagSymbol_wrong,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATagSymbol_wrong,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/java/testUtils,Java,2,87,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATitleVersion_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCATitleVersion_missing,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/RESTfulInterfaces,Java,1,423,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro,Java,3,62,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_16bit,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_16bit,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/utils,Java,7,298,Default,ALL
github.com,Netflix/photon,master,src/test/resources/test_mapped_file_set,Plain text,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/test_mapped_file_set,Xml,3,134,Default,ALL
github.com,Netflix/photon,master,src/test/resources/IMFTrackFiles,Other/unknown/unparseable,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/HT/IMP,Other/unknown/unparseable,2,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/HT/IMP,Xml,3,359,Default,ALL
github.com,Netflix/photon,master,codequality,Xml,1,38,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st2067_2,Java,8,1041,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st0429_8,Java,1,329,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st0429_9,Java,3,467,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/Application2Extended,Xml,20,6891,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/writerTools/utils,Java,5,284,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/exceptions,Java,3,69,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st0377/header,Java,45,2877,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_2_2016/PKL,Xml,1,54,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/ApplicationIdentification,Xml,5,1641,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAUseClass_missing,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__non_compliant_MCAUseClass_missing,Xml,4,320,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/MissingFilesAndAssetMapEntries,Other/unknown/unparseable,3,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/MissingFilesAndAssetMapEntries,Xml,4,461,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro/pixelEncoder,Java,3,25,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/st2067_100/macro/audioRoutingMixing,Java,3,37,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/app,Java,5,1443,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__compliant,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/photon,master,src/test/resources/TestIMP/SADM/ST2067-203_audio_track_file__compliant,Xml,4,324,Default,ALL
github.com,Netflix/photon,master,src/main/resources/org/smpte_ra/schemas/st2067_2_2020,Xml,1,55,Default,ALL
github.com,Netflix/photon,master,src/main/java/com/netflix/imflibrary/utils,Java,18,1415,Default,ALL
github.com,Netflix/ribbon,master,,Plain text,7,802,Default,ALL
github.com,Netflix/ribbon,master,,Properties,1,12,Default,ALL
github.com,Netflix/ribbon,master,,Groovy,2,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/test/java/com/netflix/ribbon/examples/rx/proxy,Java,1,8,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/test/java/com/netflix/ribbon/proxy/sample,Java,6,180,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/test/java/com/netflix/ribbon/proxy,Java,1,71,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/test/java/com/netflix/ribbon/transport/netty/http,Java,6,1103,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/test/java/com/netflix/ribbon/proxy/sample,Java,8,222,Default,ALL
github.com,Netflix/ribbon,master,.github/workflows,Yaml,4,126,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/resources/META-INF/services,Plain text,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/rx/proxy,Java,2,117,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/test/java/com/netflix/client/netty/udp,Java,1,59,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/main/java/com/netflix/ribbon/proxy/annotation,Java,1,15,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/test/java/com/netflix/client/testutil,Java,1,64,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/main/java/com/netflix/client/config,Java,11,845,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/test/java/com/netflix/niws/client/http,Java,11,936,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/resources,Properties,1,8,Default,ALL
github.com,Netflix/ribbon,master,ribbon-archaius/src/main/resources/META-INF/services,Plain text,1,1,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/test/resources,Properties,1,4,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/main/java/com/netflix/ribbon/proxy/processor,Java,1,63,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/main/java/com/netflix/client/util,Java,1,21,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/test/java/com/netflix/ribbon,Java,2,364,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon,Java,14,213,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/test/java/com/netflix/http4,Java,2,146,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/main/java/com/netflix/client/http,Java,4,179,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/examples/java/com/netflix/ribbon,Java,1,41,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/main/java/com/netflix/ribbon,Java,1,36,Default,ALL
github.com,Netflix/ribbon,master,ribbon-guice,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/main/java/com/netflix/ribbon/transport/netty/http,Java,4,400,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/test/java/com/netflix/client/samples,Java,1,23,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/netty/http,Java,2,63,Default,ALL
github.com,Netflix/ribbon,master,ribbon-test/src/main/java/com/netflix/ribbon/testutils,Java,2,87,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/server,Java,1,137,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/test/resources,Properties,2,12,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/rx,Java,2,210,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/rx,Plain text,1,10,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/main/java/com/netflix/loadbalancer,Java,1,62,Default,ALL
github.com,Netflix/ribbon,master,ribbon-test/src/main/java/com/netflix/serialization,Java,6,109,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/test/java/com/netflix/ribbon/transport/netty/udp,Java,2,116,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon/hystrix,Java,4,80,Default,ALL
github.com,Netflix/ribbon,master,gradle/wrapper,Other/unknown/unparseable,1,0,Default,ALL
github.com,Netflix/ribbon,master,gradle/wrapper,Properties,1,7,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/main/java/com/netflix/client,Java,4,410,Default,ALL
github.com,Netflix/ribbon,master,ribbon-eureka/src/main/java/com/netflix/niws/loadbalancer,Java,5,318,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/rx/template,Java,1,93,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/test/resources,Properties,1,4,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/test/java/com/netflix/client,Java,2,67,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/main/java/com/netflix/loadbalancer/reactive,Java,6,389,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/test/java/com/netflix/ribbon/examples/rx/common,Java,2,23,Default,ALL
github.com,Netflix/ribbon,master,ribbon-archaius,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/main/java/com/netflix/ribbon/transport/netty,Java,4,396,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/test/java/com/netflix/ribbon/http,Java,1,93,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/restclient,Java,1,26,Default,ALL
github.com,Netflix/ribbon,master,ribbon-guice/src/test/java/com/netflix/ribbon/examples/rx/proxy,Java,1,41,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/test/java/com/netflix/loadbalancer/reactive,Java,1,23,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/main/java/com/netflix/client/ssl,Java,3,128,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/test/java/com/netflix/ribbon/examples/rx,Java,2,105,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/test/java/com/netflix/ribbon/transport/netty,Java,2,59,Default,ALL
github.com,Netflix/ribbon,master,ribbon-eureka/src/test/java/com/netflix/niws/loadbalancer,Java,6,740,Default,ALL
github.com,Netflix/ribbon,master,ribbon-test/src/main/java/com/netflix/ribbon/test/resources,Java,1,132,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/main/java/com/netflix/ribbon/transport/netty/tcp,Java,1,45,Default,ALL
github.com,Netflix/ribbon,master,ribbon-eureka,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-archaius/src/main/java/com/netflix/client/config,Java,3,290,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/rx/common,Java,6,156,Default,ALL
github.com,Netflix/ribbon,master,ribbon-eureka/src/test/java/com/netflix/loadbalancer,Java,1,134,Default,ALL
github.com,Netflix/ribbon,master,ribbon-archaius/src/main/java/com/netflix/utils,Java,1,19,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon/template,Java,6,98,Default,ALL
github.com,Netflix/ribbon,master,ribbon,Plain text,1,38,Default,ALL
github.com,Netflix/ribbon,master,ribbon,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/test/java/com/netflix/ribbon/proxy,Java,8,457,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon/proxy/annotation,Java,9,104,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/main/java/com/netflix/client/http,Java,1,13,Default,ALL
github.com,Netflix/ribbon,master,ribbon-eureka/src/test/resources,Properties,1,4,Default,ALL
github.com,Netflix/ribbon,master,ribbon-transport/src/main/java/com/netflix/ribbon/transport/netty/udp,Java,1,32,Default,ALL
github.com,Netflix/ribbon,master,ribbon-guice/src/main/java/com/netflix/ribbon/guice,Java,2,41,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon/proxy/processor,Java,6,155,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/test/java/com/netflix/loadbalancer,Java,19,1281,Default,ALL
github.com,Netflix/ribbon,master,ribbon-test,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/main/java/com/netflix/ribbon/evache,Java,4,115,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/test/resources,Properties,1,5,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/test/java/com/netflix/client/testutil,Java,1,280,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/test/java/com/netflix/ribbon/examples/rx/transport,Java,1,8,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/test/java/com/netflix/ribbon/examples/rx/template,Java,1,8,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples,Java,1,26,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/test/java/com/netflix/ribbon/evache,Java,2,139,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache,Groovy,1,0,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/rx/transport,Java,1,88,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon/http,Java,8,592,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/main/java/com/netflix/loadbalancer,Java,50,3243,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/main/java/com/netflix/http4,Java,6,506,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/test/java/com/netflix/ribbon/hystrix,Java,1,66,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/main/java/com/netflix/niws/client/http,Java,5,670,Default,ALL
github.com,Netflix/ribbon,master,codequality,Xml,1,158,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/test/java/com/netflix/client/config,Java,5,287,Default,ALL
github.com,Netflix/ribbon,master,ribbon/src/main/java/com/netflix/ribbon/proxy,Java,9,422,Default,ALL
github.com,Netflix/ribbon,master,ribbon-examples/src/main/java/com/netflix/ribbon/examples/loadbalancer,Java,1,45,Default,ALL
github.com,Netflix/ribbon,master,ribbon-core/src/main/java/com/netflix/client,Java,10,289,Default,ALL
github.com,Netflix/ribbon,master,ribbon-archaius/src/main/java/com/netflix/client,Java,1,22,Default,ALL
github.com,Netflix/ribbon,master,ribbon-guice/src/test/java/com/netflix/ribbon/examples/rx,Java,3,198,Default,ALL
github.com,Netflix/ribbon,master,ribbon-httpclient/src/main/java/com/netflix/http4/ssl,Java,2,58,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/test/resources,Properties,1,4,Default,ALL
github.com,Netflix/ribbon,master,ribbon-loadbalancer/src/test/java/com/netflix/client,Java,1,25,Default,ALL
github.com,Netflix/ribbon,master,ribbon-evcache/src/main/resources/META-INF/services,Plain text,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/mapping/callback,Java,9,334,Default,ALL
github.com,spring-projects/spring-data-commons,main,,Plain text,9,1296,Default,ALL
github.com,spring-projects/spring-data-commons,main,,Xml,2,448,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/domain/jaxb,Plain text,1,3,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/domain/jaxb,Xml,1,12,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/convert,Java,12,888,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/query/parser,Java,5,337,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/sample,Java,8,60,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/init,Java,4,84,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/aot,Java,4,324,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/auditing/config,Java,6,170,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/classloadersupport,Java,1,34,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/projection,Java,16,831,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/auditing,Java,14,555,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/core,Kotlin,5,271,Default,ALL
github.com,spring-projects/spring-data-commons,main,.github/workflows,Yaml,4,98,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/util,Java,2,224,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/geo/format,Java,3,81,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/config,Xml,1,9,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/web/querydsl,Java,2,243,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/web,Java,25,2053,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/web/config,Xml,2,29,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/web/config,Java,7,428,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/geo,Java,9,279,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/domain,Java,41,2076,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/core,Java,12,1677,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/util,Java,38,2292,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/web/aot,Java,1,33,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/test/util,Java,3,164,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/mapping/context,Java,10,822,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config,Java,39,1350,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/resources/org/springframework/data/repository/config,Xml,8,1433,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/mapping,Java,16,530,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/mapping,Kotlin,1,7,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/antora/modules/ROOT,Plain text,1,39,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/aot/generate,Java,13,917,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/repository/init,Json,1,2,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/querydsl/suffix,Java,1,8,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/expression,Java,1,89,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/resources/META-INF/native-image/org.springframework.data/spring-data-commons,Properties,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/core,Java,11,247,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/crossstore,Java,6,87,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/repository/config,Plain text,1,0,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/org/springframework/data/repository/config,Xml,1,12,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/repository,Kotlin,1,16,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/spel,Java,4,223,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/domain,Java,22,1092,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/META-INF,Plain text,1,4,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources/META-INF/services,Plain text,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/cdi/isolated,Java,4,18,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/core,Java,22,2274,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/domain/jaxb,Java,1,94,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/config,Java,5,207,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/transaction,Java,1,111,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/transaction,Java,5,211,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/query,Java,23,1559,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/aot/sample,Java,11,251,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/annotation,Java,16,145,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/mapping/model,Kotlin,12,702,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config/annotated,Java,4,14,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/support,Java,10,779,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/mapping,Java,22,625,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/config,Java,41,2409,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/jmh/java/org/springframework/data/core,Java,2,42,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/cdi,Java,20,379,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/antora/modules/ROOT/pages,Plain text,14,1818,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/mapping/model,Java,44,3484,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/benchmark/org/springframework/data/convert,Plain text,1,138,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/antora/modules/ROOT/pages/repositories,Plain text,22,3137,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config/spifragment,Java,3,6,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/kotlin/org/springframework/data/mapping,Kotlin,2,13,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/mapping/model/subpackage,Java,1,46,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/web/aot,Java,1,55,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/mapping/context,Java,9,938,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/projection,Kotlin,3,19,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/geo/format,Java,2,64,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/expression,Java,13,250,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository,Java,8,75,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/history,Java,2,16,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/resources/org/springframework/data/domain/jaxb,Xml,2,253,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/mapping,Kotlin,1,45,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/core/support,Java,39,2518,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/auditing/config,Java,1,98,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/init,Java,12,309,Default,ALL
github.com,spring-projects/spring-data-commons,main,.mvn/wrapper,Other/unknown/unparseable,1,0,Default,ALL
