# @name org.openrewrite.java.dependencies.table.DependencyListReport
# @instanceName Dependency report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,buildTool,groupId,artifactId,version,dependencyGroupId,dependencyArtifactId,dependencyVersion,direct,resolutionFailure,org1,org2
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jmolecules,jmolecules-ddd,2.0.1,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.jmolecules.integrations,jmolecules-spring,0.33.0,true,,Default,ALL
github.com,spring-projects/spring-data-commons,main,Maven,org.springframework.data,spring-data-commons,4.1.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-cache,4.0.3,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,jakarta.xml.bind,jakarta.xml.bind-api,4.0.4,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-data-jpa,4.0.3,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-webmvc,4.0.3,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-validation,4.0.3,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-thymeleaf,4.0.3,true,,Default,ALL
github.com,spring-projects/spring-petclinic,main,Gradle,org.springframework.samples,spring-petclinic,4.0.0-SNAPSHOT,javax.cache,cache-api,1.1.1,true,,Default,ALL
