repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth,dependencyGraph
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.5,,testCompileClasspath,2,"org.apache.commons:commons-lang3:3.5
\--- org.apache.maven:maven-model:3.5.2
     \--- org.apache.maven.indexer:indexer-core:6.0.0
          \--- testCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.5,,"integTestCompileClasspath",0,"org.apache.commons:commons-lang3:3.5
\--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.5,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.5
\--- testCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.8.1,,"integTestRuntimeClasspath",4,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- com.netflix.nebula:nebula-dependency-recommender:12.5.1
               \--- com.netflix.nebula:gradle-resolution-rules-plugin:11.5.0
                    \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.8.1,,testRuntimeClasspath,4,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- com.netflix.nebula:nebula-dependency-recommender:12.5.1
               \--- com.netflix.nebula:gradle-resolution-rules-plugin:11.5.0
                    \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.8.1,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.8.1
\--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.8.1,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.8.1
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- org.apache.maven.wagon:wagon-http-shared:2.10
     \--- org.apache.maven.wagon:wagon-http:2.10
          \--- testCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- org.apache.maven.wagon:wagon-http-shared:2.10
     \--- org.apache.maven.wagon:wagon-http:2.10
          \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,"integTestRuntimeClasspath",2,"commons-lang:commons-lang:2.6
\--- org.apache.maven.wagon:wagon-http-shared:2.10
     \--- org.apache.maven.wagon:wagon-http:2.10
          \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,"integTestCompileClasspath",2,"commons-lang:commons-lang:2.6
\--- org.apache.maven.wagon:wagon-http-shared:2.10
     \--- org.apache.maven.wagon:wagon-http:2.10
          \--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,0,"commons-lang:commons-lang:2.6
\--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,"integTestCompileClasspath",0,"commons-lang:commons-lang:2.6
\--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,testCompileClasspath,0,"commons-lang:commons-lang:2.6
\--- testCompileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,commons-lang,commons-lang,2.6,,"integTestRuntimeClasspath",0,"commons-lang:commons-lang:2.6
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",3,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- com.netflix.nebula:nebula-dependency-recommender:13.0.0
               \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- com.netflix.nebula:nebula-dependency-recommender:13.0.0
               \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,1,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:15.2.0
     \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",1,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:15.2.0
     \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.12.0
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.8.1,,runtimeClasspath,3,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- com.netflix.nebula:nebula-dependency-recommender:13.0.0
               \--- runtimeClasspath"
github.com,"nebula-plugins/gradle-resolution-rules-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules-plugin/blob/main","gradle-resolution-rules-plugin",main,org.apache.commons,commons-lang3,3.8.1,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.8.1
\--- runtimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,testCompileClasspath,2,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,"integTestRuntimeClasspath",2,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,compileClasspath,2,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- compileClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,runtimeClasspath,2,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- runtimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,"integTestCompileClasspath",2,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven:maven-artifact:3.8.3
     \--- org.apache.maven:maven-model-builder:3.8.3
          \--- integTestCompileClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.8.1
\--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.8.1
\--- runtimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,"integTestCompileClasspath",0,"org.apache.commons:commons-lang3:3.8.1
\--- integTestCompileClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.8.1
\--- testCompileClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.8.1
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/nebula-dependency-recommender-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-dependency-recommender-plugin/blob/main","nebula-dependency-recommender",main,org.apache.commons,commons-lang3,3.8.1,,compileClasspath,0,"org.apache.commons:commons-lang3:3.8.1
\--- compileClasspath"
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- testRuntimeClasspath"
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- testCompileClasspath"
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestCompileClasspath",8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- integTestCompileClasspath"
github.com,"nebula-plugins/nebula-oss-publishing-plugin",main,GITHUB,"https://github.com/nebula-plugins/nebula-oss-publishing-plugin/blob/main","nebula-oss-publishing-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",8,"org.apache.commons:commons-lang3:3.12.0
\--- io.swagger:swagger-core:1.6.9
     \--- io.swagger:swagger-parser:1.0.64
          \--- io.swagger:swagger-compat-spec-parser:1.0.64
               \--- io.swagger.parser.v3:swagger-parser-v2-converter:2.1.10
                    \--- io.swagger.parser.v3:swagger-parser:2.1.10
                         \--- org.mock-server:mockserver-core:5.15.0
                              \--- org.mock-server:mockserver-client-java:5.15.0
                                   \--- org.mock-server:mockserver-netty:5.15.0
                                        \--- testImplementationDependenciesMetadata"
