repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,name,requestedVersion,version
github.com,"trivago/prettier-plugin-sort-imports",main,GITHUB,"https://github.com/trivago/prettier-plugin-sort-imports/blob/main",lodash,^4.17.21,
github.com,"parse-community/parse-server",alpha,GITHUB,"https://github.com/parse-community/parse-server/blob/alpha",lodash,4.17.21,4.17.21
github.com,GladysAssistant/Gladys,master,GITHUB,"https://github.com/GladysAssistant/Gladys/blob/master",dayjs,^1.11.6,
github.com,GladysAssistant/Gladys,master,GITHUB,"https://github.com/GladysAssistant/Gladys/blob/master",dayjs,^1.11.10,
github.com,GladysAssistant/Gladys,master,GITHUB,"https://github.com/GladysAssistant/Gladys/blob/master",dayjs,^1.11.7,
github.com,GladysAssistant/Gladys,master,GITHUB,"https://github.com/GladysAssistant/Gladys/blob/master",dayjs,^1.10.6,
github.com,GladysAssistant/Gladys,master,GITHUB,"https://github.com/GladysAssistant/Gladys/blob/master",dayjs,^1.11.7,
github.com,GladysAssistant/Gladys,master,GITHUB,"https://github.com/GladysAssistant/Gladys/blob/master",dayjs,^1.11.5,
github.com,primus/primus,master,GITHUB,"https://github.com/primus/primus/blob/master",nanoid,~3.3.3,
github.com,"open-wa/wa-automate-nodejs",master,GITHUB,"https://github.com/open-wa/wa-automate-nodejs/blob/master",rxjs,^7.0.0,7.5.2
github.com,nswbmw/N-blog,master,GITHUB,"https://github.com/nswbmw/N-blog/blob/master",moment,2.20.1,
github.com,e2b-dev/E2B,main,GITHUB,"https://github.com/e2b-dev/E2B/blob/main",uuid,^9.0.1,
github.com,ganeshrvel/openmtp,master,GITHUB,"https://github.com/ganeshrvel/openmtp/blob/master",js-yaml,^4.1.0,
github.com,"Renovamen/playground-macos",main,GITHUB,"https://github.com/Renovamen/playground-macos/blob/main",date-fns,^3.6.0,
github.com,"clauderic/react-sortable-hoc",master,GITHUB,"https://github.com/clauderic/react-sortable-hoc/blob/master",lodash,^4.12.0,
github.com,Sly777/ran,master,GITHUB,"https://github.com/Sly777/ran/blob/master",moment,2.23.0,
github.com,alibaba/rax,master,GITHUB,"https://github.com/alibaba/rax/blob/master",ramda,^0.26.1,
github.com,yangshun/lago,master,GITHUB,"https://github.com/yangshun/lago/blob/master",lodash,^4.17.19,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,Azure/autorest,main,GITHUB,"https://github.com/Azure/autorest/blob/main",lodash,~4.17.20,
github.com,webpack/webpack.js.org,main,GITHUB,"https://github.com/webpack/webpack.js.org/blob/main",lodash,^4.17.21,
github.com,webpack/webpack.js.org,main,GITHUB,"https://github.com/webpack/webpack.js.org/blob/main",lodash,^4.17.21,
github.com,oxc-project/oxc,main,GITHUB,"https://github.com/oxc-project/oxc/blob/main",axios,^1.7.2,
github.com,"dotansimha/graphql-code-generator",master,GITHUB,"https://github.com/dotansimha/graphql-code-generator/blob/master",moment,~2.30.0,
github.com,"dotansimha/graphql-code-generator",master,GITHUB,"https://github.com/dotansimha/graphql-code-generator/blob/master",moment,2.30.1,
github.com,ethers-io/ethers.js,main,GITHUB,"https://github.com/ethers-io/ethers.js/blob/main",rxjs,~7.8.0,
github.com,karma-runner/karma,master,GITHUB,"https://github.com/karma-runner/karma/blob/master",lodash,^4.17.21,4.17.21
github.com,ionic-team/stencil,main,GITHUB,"https://github.com/ionic-team/stencil/blob/main",lodash,^4.17.20,
github.com,imbhargav5/rooks,main,GITHUB,"https://github.com/imbhargav5/rooks/blob/main",lodash,^4.17.21,
github.com,DevExpress/testcafe,master,GITHUB,"https://github.com/DevExpress/testcafe/blob/master",nanoid,^3.1.31,3.3.7
github.com,esbenp/pdf-bot,master,GITHUB,"https://github.com/esbenp/pdf-bot/blob/master",uuid,^3.1.0,
github.com,pterodactyl/panel,develop,GITHUB,"https://github.com/pterodactyl/panel/blob/develop",nanoid,4.0.1,
github.com,joemccann/dillinger,master,GITHUB,"https://github.com/joemccann/dillinger/blob/master",lodash,^4.17.21,
github.com,Mereithhh/vanblog,master,GITHUB,"https://github.com/Mereithhh/vanblog/blob/master",axios,^1.6.2,
github.com,tnfe/FFCreator,master,GITHUB,"https://github.com/tnfe/FFCreator/blob/master",lodash,^4.17.20,4.17.21
github.com,"w3tecch/express-typescript-boilerplate",develop,GITHUB,"https://github.com/w3tecch/express-typescript-boilerplate/blob/develop",uuid,^3.3.2,
github.com,MCSManager/MCSManager,master,GITHUB,"https://github.com/MCSManager/MCSManager/blob/master",axios,^1.6.2,1.6.2
github.com,MCSManager/MCSManager,master,GITHUB,"https://github.com/MCSManager/MCSManager/blob/master",axios,^1.1.3,1.6.2
github.com,MCSManager/MCSManager,master,GITHUB,"https://github.com/MCSManager/MCSManager/blob/master",axios,^1.4.0,1.6.2
github.com,"RainManGO/vue3-composition-admin",main,GITHUB,"https://github.com/RainManGO/vue3-composition-admin/blob/main",moment,^2.29.1,2.29.1
github.com,taniarascia/takenote,master,GITHUB,"https://github.com/taniarascia/takenote/blob/master",axios,^0.21.1,0.21.1
github.com,"janishar/nodejs-backend-architecture-typescript",master,GITHUB,"https://github.com/janishar/nodejs-backend-architecture-typescript/blob/master",axios,^1.6.5,1.6.5
